parameter,"(8,8)[0]","(9,8)[0]","(8,9)[0]","(7,8)[0]","(8,7)[0]","(9,9)[0]","(9,7)[0]","(7,9)[0]","(7,7)[0]","(8,8)[1]","(8,8)[2]","(9,8)[1]","(8,9)[1]","(7,8)[1]","(8,7)[1]","(8,9)[2]","(9,8)[2]","(8,7)[2]","(7,8)[2]","(10,8)[0]","(8,10)[0]","(8,6)[0]","(6,8)[0]","(9,9)[1]","(9,9)[2]","(7,9)[1]","(9,7)[1]","(7,7)[1]","(9,7)[2]","(7,9)[2]","(7,7)[2]","(9,10)[0]","(10,9)[0]","(7,10)[0]","(10,7)[0]","(9,6)[0]","(6,9)[0]","(6,7)[0]","(7,6)[0]","(8,8)[3]","(8,8)[4]","(8,8)[5]","(8,8)[6]","(8,8)[7]","(8,9)[3]","(9,8)[3]","(8,7)[3]","(7,8)[3]","(8,9)[4]","(9,8)[4]","(8,7)[4]","(7,8)[4]","(9,8)[5]","(8,9)[5]","(7,8)[5]","(8,7)[5]","(8,9)[6]","(9,8)[6]","(8,7)[6]","(7,8)[6]"
-0.8393,0.227385275,0.093950657,0.09396179,0.093751534,0.093740414,0.047569415,0.032720686,0.032732403,0.047341001,0.025100461,0.021917886,0.010043393,0.010044645,0.010015694,0.010014018,0.008394503,0.008393966,0.008352534,0.008353733,0.005912096,0.005914199,0.005864929,0.005867647,0.004023848,0.003839076,0.003074024,0.003072963,0.003990903,0.002930225,0.002931262,0.003806668,0.003430591,0.003430096,0.00177672,0.001774483,0.001764197,0.001767452,0.003390971,0.003390301,0.002635756,0.002019766,0.001994107,0.001880061,0.001773093,0.000899403,0.000899133,0.000893285,0.000893509,0.000851354,0.000851096,0.000849251,0.000849501,0.00081347,0.000813601,0.000808515,0.00080844,0.000713512,0.000713281,0.000709459,0.000709641
-0.848,0.227448933,0.093933496,0.093941191,0.093730378,0.093722291,0.047654867,0.032647993,0.032656289,0.047425025,0.025115216,0.021895463,0.010046214,0.010046835,0.010017681,0.010016724,0.008395269,0.008394671,0.008353282,0.008354009,0.005907375,0.005909125,0.005860131,0.00586234,0.004030016,0.003841087,0.003069831,0.00306902,0.003996916,0.002923934,0.002924706,0.003808548,0.003439506,0.003439129,0.001769026,0.001767121,0.001756843,0.001759722,0.003399555,0.003399134,0.002639781,0.002021048,0.001995349,0.001878542,0.001771678,0.00089982,0.000899585,0.000893733,0.000893866,0.00085178,0.000851619,0.000849736,0.000849959,0.000813557,0.000813648,0.000808568,0.000808498,0.000712146,0.00071196,0.000708095,0.000708268
-0.8483,0.227449219,0.093933184,0.0939402,0.093728941,0.093721869,0.047658138,0.032645986,0.032653649,0.04742813,0.025115823,0.021894758,0.010046436,0.01004696,0.010017822,0.010016981,0.008395163,0.008394788,0.008353289,0.008354055,0.005907349,0.005908968,0.005860056,0.005862191,0.004030227,0.003841131,0.003069581,0.003068882,0.003997181,0.002923775,0.002924474,0.003808624,0.003439827,0.003439501,0.001768749,0.00176692,0.001756648,0.001759471,0.003399927,0.003399497,0.002639935,0.002021117,0.001995388,0.001878478,0.00177161,0.000899808,0.000899602,0.000893756,0.000893884,0.000851791,0.000851639,0.000849768,0.000849946,0.000813562,0.000813645,0.000808572,0.000808524,0.000712085,0.000711903,0.000708064,0.000708216
-0.8495,0.227458623,0.093929776,0.093936721,0.093727264,0.093720258,0.047668357,0.032636141,0.032643711,0.047440205,0.025117907,0.021891719,0.010046635,0.010047216,0.010018218,0.010017467,0.008395091,0.008394672,0.008353517,0.008354273,0.005906445,0.005908087,0.005859519,0.00586162,0.004030933,0.003841231,0.003069054,0.003068353,0.003998107,0.002922915,0.002923615,0.003808954,0.003440844,0.003440496,0.001767714,0.001765887,0.001755682,0.001758489,0.003401172,0.003400755,0.002640487,0.002021264,0.001995567,0.001878267,0.001771398,0.000899856,0.00089964,0.000893833,0.000893956,0.00085185,0.000851699,0.000849825,0.000850014,0.000813556,0.000813641,0.000808596,0.00080855,0.00071188,0.000711702,0.000707886,0.000708042
-0.8606,0.227543214,0.093901461,0.093911834,0.093705906,0.093692193,0.047778367,0.03253568,0.032548228,0.047551231,0.025137965,0.021863654,0.010049935,0.010050905,0.010022109,0.010020831,0.008396173,0.008394931,0.008354459,0.00835543,0.005899193,0.005901342,0.005852487,0.005855711,0.004038995,0.003843722,0.003063801,0.003062517,0.004006185,0.002914168,0.002915283,0.003811597,0.003452516,0.00345203,0.001757776,0.001755369,0.001745289,0.001748711,0.003412933,0.003412327,0.00264588,0.002023279,0.001997246,0.001876241,0.001769114,0.000900437,0.000900278,0.00089439,0.000894576,0.000852473,0.000852316,0.000850468,0.000850668,0.000813728,0.000813795,0.000808749,0.000808646,0.000710042,0.000709833,0.000706016,0.000706264
-0.8667,0.227591964,0.093891585,0.09389456,0.093684998,0.093682572,0.047838752,0.032486107,0.032487712,0.047610901,0.025149311,0.021848555,0.010052482,0.010052845,0.010023867,0.010023083,0.008396288,0.008396595,0.008355714,0.008356909,0.005896312,0.005896604,0.005849446,0.005850145,0.004043673,0.00384532,0.00306043,0.003060103,0.004011376,0.002910131,0.002910343,0.003813232,0.003458744,0.00345864,0.001750572,0.001750347,0.001740284,0.001740572,0.003419062,0.003418722,0.002648867,0.002024234,0.001998403,0.001875376,0.001768048,0.000900763,0.000900579,0.000894777,0.000894953,0.000852908,0.000852729,0.000850797,0.00085101,0.000813819,0.000813902,0.000808976,0.000808881,0.000708994,0.000708911,0.000705149,0.000705188
-0.8713,0.227626346,0.093880038,0.093881526,0.093674848,0.093673665,0.047882185,0.03244735,0.032447982,0.047656768,0.025157247,0.021836199,0.010053725,0.010054019,0.010025109,0.010024643,0.008396207,0.008396873,0.008357166,0.008357746,0.00589342,0.005893492,0.005847395,0.005847637,0.004046816,0.003846054,0.003058173,0.003058114,0.004015295,0.00290689,0.002907008,0.003814416,0.003463173,0.003463154,0.001746543,0.001746405,0.001736512,0.001736661,0.00342386,0.003423738,0.002651042,0.002024862,0.001999213,0.00187461,0.001767271,0.000900936,0.000900793,0.000895082,0.000895193,0.00085313,0.000853002,0.000851062,0.000851222,0.000813841,0.000813924,0.000809092,0.000809013,0.000708223,0.000708147,0.00070444,0.000704475
-0.879,0.22768376,0.093859098,0.093862083,0.093659367,0.093656671,0.047955905,0.032380757,0.032382689,0.047734735,0.025170488,0.021815951,0.010055882,0.010056229,0.010027905,0.010026956,0.008396537,0.008396965,0.00835804,0.008358539,0.00588842,0.005888566,0.005842922,0.005843528,0.004052008,0.003847366,0.003054648,0.00305438,0.004021176,0.002901104,0.002901261,0.003817012,0.003470694,0.00347069,0.001739891,0.001739688,0.001729878,0.001730136,0.003431959,0.003432325,0.002654811,0.002025545,0.002000283,0.001873155,0.001765878,0.000901256,0.0009011,0.000895496,0.000895602,0.00085352,0.000853323,0.000851422,0.000851559,0.00081383,0.000813928,0.000809171,0.000809078,0.000706933,0.000706829,0.000703154,0.000703406
-0.8878,0.227749576,0.093838813,0.093841692,0.093637403,0.093634308,0.048043518,0.03230554,0.032307482,0.047820451,0.025186458,0.021792826,0.010058941,0.01005922,0.010030896,0.010029823,0.008397534,0.008397947,0.008358598,0.008358881,0.005883124,0.005883352,0.005837556,0.005838161,0.004058432,0.003849916,0.003050536,0.003050284,0.0040272,0.002894591,0.002894693,0.003818664,0.003479878,0.003479819,0.001732368,0.001732148,0.00172237,0.001722635,0.003440728,0.003441114,0.00265926,0.002026787,0.002001558,0.001871523,0.001764392,0.000901757,0.000901589,0.000895931,0.000896036,0.000853924,0.000853756,0.000851888,0.000852052,0.000813951,0.000814029,0.000809234,0.000809136,0.00070554,0.000705441,0.000701726,0.000701988
-0.8889,0.227757457,0.093836092,0.093837248,0.093634527,0.093633638,0.048053683,0.032296869,0.03229722,0.047832438,0.025188259,0.021789665,0.010059065,0.010059417,0.010030913,0.010030608,0.008397353,0.008398016,0.008358595,0.008359151,0.00588241,0.005882487,0.005837422,0.005837604,0.004059138,0.003850038,0.003049857,0.003049819,0.004028299,0.002893721,0.002893826,0.00381926,0.003480896,0.003480864,0.001731341,0.001731227,0.001721501,0.001721623,0.003442607,0.003442506,0.002659786,0.002026984,0.002001645,0.001871283,0.001764067,0.000901783,0.000901633,0.000895976,0.000896076,0.000853945,0.00085382,0.000851925,0.000852091,0.000813945,0.000814021,0.000809219,0.000809142,0.000705298,0.000705228,0.000701668,0.000701707
-0.891,0.22777201,0.093830479,0.093834886,0.093629458,0.093627008,0.048075264,0.03227844,0.032280475,0.047852013,0.02519115,0.02178412,0.010059745,0.010060121,0.010031603,0.010030736,0.008397275,0.008398201,0.008358484,0.008359003,0.005881291,0.005881841,0.005835975,0.00583638,0.004060823,0.003850866,0.003048924,0.003048783,0.004029623,0.002892072,0.002892226,0.003819559,0.003483389,0.003483588,0.001729702,0.001729393,0.001719684,0.001719916,0.003444656,0.003444496,0.002660768,0.002027292,0.002001885,0.001870817,0.001763766,0.00090189,0.00090174,0.000896051,0.000896166,0.000854059,0.000853935,0.000852025,0.000852202,0.000813935,0.000814026,0.000809225,0.000809128,0.000705132,0.000704867,0.000701344,0.000701396
-0.8974,0.22782021,0.093813724,0.093819299,0.09361494,0.093609209,0.048139583,0.032221792,0.032225697,0.047915881,0.025202494,0.021766529,0.010061298,0.010062571,0.01003312,0.010032834,0.008399313,0.008398669,0.008358672,0.008359549,0.00587751,0.005878828,0.005831977,0.005832702,0.004066139,0.003852317,0.00304604,0.003045371,0.00403433,0.002887133,0.00288767,0.003821174,0.003490487,0.003490349,0.001724376,0.001723815,0.001714037,0.001714419,0.003451576,0.003451228,0.002663871,0.002028269,0.002002763,0.00186964,0.001762679,0.000902189,0.000902141,0.000896344,0.000896475,0.000854322,0.000854228,0.000852384,0.000852515,0.0008141,0.000814151,0.000809295,0.000809153,0.000704066,0.00070389,0.00070026,0.000700354
-0.9015,0.227850522,0.09380416,0.093809634,0.093603295,0.093599166,0.048180919,0.03218733,0.03219043,0.047955637,0.025209374,0.021755548,0.010062884,0.010063818,0.010034473,0.010034076,0.008399859,0.008398751,0.008358978,0.008359541,0.005875367,0.005876495,0.005829545,0.005830076,0.004069383,0.003853521,0.00304404,0.003043492,0.004037144,0.002884078,0.002884488,0.003821915,0.003495331,0.003494757,0.001720824,0.001720416,0.001710611,0.001710917,0.003455626,0.003455335,0.002665963,0.002028949,0.002003364,0.001868807,0.001761869,0.000902432,0.000902345,0.000896563,0.000896658,0.000854521,0.000854466,0.000852578,0.000852725,0.000814181,0.000814167,0.000809316,0.000809195,0.000703368,0.000703306,0.000699587,0.000699683
-0.9048,0.227874904,0.093796282,0.093800708,0.093595621,0.093591941,0.048213004,0.032160057,0.032162332,0.047988444,0.025215199,0.021747024,0.010064201,0.010064745,0.010035879,0.010035094,0.008399439,0.008399227,0.008359172,0.008359914,0.005873463,0.005874201,0.005827574,0.005828293,0.004071641,0.003854074,0.003042363,0.003042049,0.004039566,0.002881698,0.002881933,0.003822598,0.003498501,0.003498125,0.001717966,0.001717658,0.001707873,0.001708179,0.003459097,0.003458664,0.00266764,0.002029441,0.002003813,0.001868163,0.001761274,0.000902664,0.000902418,0.000896722,0.000896871,0.000854742,0.000854585,0.000852683,0.000852945,0.000814173,0.000814219,0.000809354,0.000809246,0.000702848,0.000702724,0.000699075,0.000699148
-0.9072,0.227897943,0.093786361,0.093797476,0.09359301,0.093583815,0.048237122,0.032135143,0.032142641,0.048013701,0.025219937,0.021740674,0.010064681,0.01006584,0.010037042,0.010035816,0.008399952,0.008398803,0.008359157,0.008360491,0.00587102,0.005872882,0.00582542,0.005827036,0.004073399,0.003854539,0.003041409,0.003040443,0.004041395,0.002879464,0.002880269,0.003823204,0.003501035,0.00350034,0.001715938,0.001715018,0.001705277,0.001706189,0.003461668,0.003461033,0.002668981,0.002029938,0.002004251,0.001867765,0.001760504,0.000902815,0.000902577,0.000896803,0.000897029,0.000854895,0.000854676,0.000852814,0.000853093,0.000814235,0.000814295,0.000809407,0.000809261,0.000702397,0.000702215,0.000698563,0.000698731
-0.9077,0.227902102,0.09378532,0.093796191,0.093591252,0.093582215,0.048242932,0.032130508,0.032137881,0.048018935,0.025221015,0.021739226,0.010064956,0.010066096,0.010037228,0.010036039,0.008400009,0.008398891,0.008359156,0.008360486,0.005870729,0.005872553,0.005825039,0.005826639,0.00407381,0.003854666,0.003041128,0.00304018,0.004041765,0.002879058,0.002879848,0.003823278,0.003501624,0.003500944,0.001715468,0.001714562,0.001704802,0.001705705,0.003462187,0.003461555,0.002669292,0.002030022,0.002004354,0.001867657,0.001760399,0.000902849,0.000902615,0.000896831,0.000897055,0.000854924,0.000854708,0.000852841,0.000853115,0.000814248,0.000814304,0.000809415,0.000809272,0.00070231,0.000702129,0.000698468,0.000698635
-0.9078,0.227902002,0.093784914,0.093795775,0.093591416,0.093582421,0.048242702,0.032130413,0.032137768,0.04801935,0.025221036,0.021739178,0.01006495,0.010066078,0.010037278,0.010036078,0.008400016,0.008398883,0.008359204,0.008360529,0.005870698,0.005872522,0.005825082,0.005826676,0.004073804,0.003854662,0.00304114,0.003040188,0.0040418,0.002879057,0.002879848,0.003823309,0.003501615,0.003500934,0.001715458,0.001714552,0.001704804,0.001705704,0.003462236,0.003461607,0.002669316,0.00203004,0.002004366,0.001867663,0.00176041,0.000902853,0.000902619,0.00089684,0.000897064,0.000854929,0.000854713,0.00085285,0.000853125,0.000814252,0.000814308,0.00080942,0.000809276,0.000702311,0.00070213,0.000698474,0.00069864
-0.9081,0.227903173,0.093785815,0.09379811,0.093588426,0.093578465,0.048248958,0.032127159,0.032135202,0.048020084,0.025221228,0.021738502,0.010065224,0.010066523,0.01003707,0.010035772,0.008400569,0.008398817,0.008358831,0.008360222,0.005870668,0.005873067,0.005824559,0.005826211,0.004074392,0.00385546,0.00304106,0.003039947,0.004041716,0.002878758,0.002879597,0.003823175,0.003502793,0.003501697,0.001715308,0.001714287,0.00170447,0.001705396,0.003462318,0.003461687,0.002669425,0.002030039,0.002004322,0.001867588,0.001760355,0.000902959,0.000902638,0.000896794,0.000897045,0.000854977,0.000854739,0.000852822,0.000853155,0.000814291,0.000814347,0.000809373,0.000809243,0.000702339,0.000702164,0.000698402,0.000698574
-0.913,0.22794352,0.093777649,0.093780153,0.093573918,0.093569885,0.048298745,0.032085899,0.03208872,0.048071086,0.025229587,0.02172565,0.010067377,0.010067312,0.010038091,0.010038175,0.008400431,0.008399091,0.008360221,0.008360192,0.005867542,0.005868671,0.005822281,0.005822919,0.004078254,0.003856851,0.003038195,0.003037926,0.004045628,0.00287505,0.002875491,0.00382475,0.003507612,0.003507224,0.0017104,0.001709912,0.001700541,0.001700819,0.003467583,0.003467433,0.002671925,0.002030719,0.002005061,0.001866684,0.001759166,0.000903018,0.000902968,0.000897241,0.000897185,0.000855095,0.000855151,0.000853177,0.000853178,0.00081437,0.000814356,0.000809373,0.000809436,0.000701368,0.000701351,0.000697699,0.000697716
-0.9179,0.227982544,0.093766515,0.093766229,0.093560598,0.093559649,0.048346614,0.03204545,0.032045704,0.048119228,0.025238336,0.02171287,0.010069182,0.010068976,0.010039569,0.010040096,0.008400796,0.008399625,0.008360745,0.008360359,0.005864588,0.005865436,0.005819506,0.005819439,0.00408179,0.003857795,0.003035846,0.003035843,0.004049144,0.002871512,0.002871721,0.003825718,0.003512493,0.003512141,0.001706142,0.001705864,0.00169653,0.001696397,0.00347234,0.003472401,0.002674497,0.00203148,0.002005811,0.001865799,0.001758302,0.000903283,0.000903253,0.000897531,0.000897417,0.000855306,0.000855429,0.000853469,0.000853451,0.00081445,0.000814421,0.000809431,0.000809521,0.000700557,0.000700583,0.000696917,0.00069688
-0.9182,0.22798526,0.09376587,0.093765577,0.093559714,0.09355878,0.048350072,0.032042644,0.032042887,0.048122395,0.025238825,0.021711978,0.010069286,0.010069079,0.010039649,0.010040179,0.008400802,0.008399636,0.008360735,0.008360357,0.005864422,0.005865266,0.00581929,0.005819224,0.004082013,0.003857878,0.003035674,0.003035671,0.004049351,0.002871255,0.002871463,0.003825766,0.003512865,0.003512514,0.001705862,0.001705587,0.001696247,0.001696114,0.003472661,0.00347272,0.002674654,0.002031521,0.00200585,0.00186573,0.001758234,0.000903298,0.000903269,0.00089754,0.000897425,0.00085532,0.000855444,0.000853481,0.000853461,0.00081445,0.000814421,0.000809429,0.000809519,0.000700502,0.000700528,0.00069686,0.000696823
-0.92,0.227998955,0.093763439,0.09375986,0.093552843,0.093555829,0.048368888,0.032028394,0.032025991,0.048140886,0.025242434,0.021707804,0.010070485,0.010069643,0.010040598,0.01004114,0.008399876,0.008399787,0.008360987,0.008360379,0.00586348,0.005863103,0.005818286,0.005817904,0.004083234,0.003858124,0.003034493,0.003034929,0.004050677,0.002869971,0.002869706,0.003826079,0.003514414,0.003514499,0.001703815,0.001704116,0.001694807,0.001694496,0.003474507,0.0034746,0.002675711,0.00203175,0.002006142,0.001865319,0.001757874,0.000903292,0.000903392,0.000897673,0.000897538,0.000855446,0.000855601,0.000853583,0.000853426,0.000814505,0.000814415,0.00080946,0.000809572,0.000700139,0.000700219,0.000696614,0.000696534
-0.9214,0.228009158,0.093760122,0.093756324,0.093548939,0.093552274,0.048382417,0.032017051,0.032014437,0.048154076,0.025244955,0.021704177,0.010071045,0.01007018,0.01004108,0.010041676,0.008399948,0.008399935,0.008361092,0.008360465,0.005862684,0.005862272,0.005817457,0.005817029,0.004084247,0.003858401,0.00303385,0.003034314,0.004051623,0.002868993,0.002868699,0.003826322,0.00351583,0.003515928,0.001702673,0.001702994,0.001693682,0.001693353,0.003475844,0.003475951,0.002676458,0.002031988,0.002006385,0.001865066,0.001757648,0.000903379,0.000903484,0.000897756,0.000897617,0.000855527,0.000855687,0.000853665,0.0008535,0.000814541,0.000814448,0.000809479,0.000809598,0.000699927,0.000700008,0.0006964,0.000696318
-0.9272,0.228055422,0.093740563,0.093747459,0.093538231,0.093532894,0.048441414,0.031963789,0.031968163,0.048211543,0.025255682,0.021688969,0.010072422,0.010073429,0.010043933,0.010043194,0.008400647,0.008400485,0.008359932,0.008361632,0.005858555,0.005859257,0.00581249,0.005813885,0.004088592,0.003859517,0.003031698,0.003030895,0.00405571,0.002863991,0.002864708,0.003827251,0.003521947,0.003521811,0.001698114,0.001697678,0.00168802,0.00168881,0.00348183,0.003481348,0.002679613,0.002032859,0.002007247,0.001863893,0.001756569,0.000903832,0.000903691,0.000897837,0.000898098,0.000856005,0.000855723,0.000853781,0.000853995,0.000814525,0.000814645,0.000809674,0.000809536,0.000699059,0.000698948,0.00069529,0.000695425
-0.9273,0.228056781,0.093740234,0.09374713,0.093538146,0.093532815,0.048442189,0.031962886,0.03196726,0.048212669,0.025255867,0.021688727,0.01007242,0.01007343,0.010043986,0.010043249,0.008400588,0.008400421,0.008359978,0.008361674,0.005858393,0.005859098,0.00581243,0.005813823,0.004088671,0.003859466,0.003031667,0.003030864,0.004055806,0.002863902,0.002864619,0.003827277,0.003521983,0.003521846,0.001698009,0.001697572,0.001687936,0.001688727,0.003481934,0.003481454,0.002679665,0.002032842,0.002007261,0.001863863,0.001756568,0.00090383,0.000903689,0.000897846,0.000898107,0.000856008,0.000855725,0.000853787,0.000854002,0.000814524,0.000814645,0.000809676,0.000809538,0.000699038,0.000698927,0.000695277,0.000695412
-0.9325,0.228097651,0.093728751,0.093732803,0.093523264,0.093519775,0.048494891,0.031919415,0.031922245,0.048263723,0.025265584,0.021675177,0.01007471,0.010075565,0.010045976,0.010045313,0.008401134,0.008401066,0.008360408,0.008360928,0.005855441,0.005855895,0.005809187,0.005809602,0.004092552,0.003860564,0.00302898,0.00302851,0.004059313,0.002860112,0.002860411,0.003828066,0.003527449,0.003527351,0.001693614,0.001693267,0.001683592,0.00168394,0.003486746,0.003486672,0.002682573,0.002033691,0.002008094,0.001862834,0.001755614,0.000904157,0.000904044,0.000898159,0.000898302,0.000856193,0.000856036,0.000854094,0.000854282,0.000814651,0.000814749,0.00080973,0.00080961,0.000698205,0.000698121,0.000694414,0.000694508
-0.9359,0.228125156,0.093723014,0.093719136,0.093512117,0.093515329,0.048528334,0.031892982,0.031890375,0.048298826,0.025271822,0.021665935,0.010076753,0.010075893,0.010046772,0.010047345,0.008401191,0.008401194,0.008361275,0.00836072,0.005853517,0.005853096,0.005807558,0.005807171,0.004094971,0.003860985,0.003026897,0.003027336,0.004061941,0.002857816,0.002857543,0.003828711,0.00353069,0.003530773,0.001690355,0.001690676,0.001681068,0.001680742,0.003490237,0.003490312,0.00268443,0.002034153,0.0020086,0.001862126,0.001754994,0.000904207,0.000904315,0.000898497,0.000898354,0.000856181,0.000856339,0.000854445,0.000854274,0.000814778,0.000814678,0.000809681,0.000809786,0.000697523,0.000697605,0.000693926,0.000693838
-0.9373,0.228136943,0.093719073,0.093715028,0.09350855,0.09351194,0.048542342,0.03188075,0.031878021,0.048313337,0.025274404,0.021662007,0.010077248,0.010076386,0.010047298,0.010047919,0.008401274,0.008401342,0.008361403,0.008360858,0.005852577,0.005852129,0.005806692,0.005806287,0.004096016,0.003861216,0.003026224,0.003026679,0.004063015,0.002856753,0.002856466,0.003828974,0.003532105,0.003532196,0.001689126,0.001689458,0.001679869,0.001679535,0.003491706,0.003491783,0.002685218,0.002034373,0.002008824,0.001861846,0.001754743,0.000904281,0.000904394,0.000898582,0.000898438,0.000856251,0.000856411,0.000854523,0.000854345,0.000814801,0.0008147,0.000809705,0.000809814,0.000697278,0.00069736,0.000693688,0.000693598
-0.9403,0.22816068,0.093710549,0.093708007,0.093501348,0.093503724,0.048571641,0.031855228,0.031853393,0.048342672,0.025279702,0.021654043,0.010078165,0.010077688,0.01004839,0.010049105,0.008401379,0.008401595,0.00836142,0.008361248,0.005850595,0.005850287,0.005804758,0.005804512,0.004098207,0.003861705,0.003024909,0.00302526,0.004065122,0.002854485,0.002854293,0.003829499,0.003535102,0.003535195,0.001686673,0.001686934,0.001677363,0.001677107,0.003494714,0.003494722,0.002686857,0.002034841,0.002009286,0.001861251,0.001754242,0.000904453,0.000904562,0.000898741,0.000898621,0.000856434,0.000856545,0.000854688,0.000854492,0.00081483,0.000814778,0.000809737,0.000809863,0.0006968,0.000696862,0.000693205,0.000693117
-0.9408,0.228164058,0.093710745,0.093706182,0.093498648,0.093502819,0.04857721,0.031851871,0.03184854,0.048347035,0.025280607,0.021652695,0.01007865,0.01007777,0.010048454,0.01004929,0.008401464,0.008401692,0.008361551,0.008361053,0.005850515,0.005849992,0.00580452,0.005804035,0.00409856,0.003861867,0.003024565,0.00302511,0.004065426,0.002854211,0.002853858,0.00382954,0.00353569,0.003535797,0.001686216,0.001686613,0.001677018,0.001676619,0.003495129,0.003495199,0.00268713,0.002034934,0.002009374,0.001861159,0.001754145,0.000904479,0.000904612,0.000898784,0.000898625,0.000856438,0.000856606,0.000854717,0.000854504,0.000814866,0.00081476,0.000809737,0.000809877,0.000696712,0.000696803,0.000693128,0.000693022
-0.9426,0.228179116,0.093705564,0.093701013,0.09349451,0.093498687,0.048594687,0.031836419,0.031833081,0.04836542,0.025283757,0.021647722,0.010079217,0.010078333,0.010049113,0.010049959,0.008401613,0.008401843,0.00836173,0.008361245,0.005849322,0.005848802,0.00580344,0.005802953,0.004099862,0.003862151,0.003023726,0.003024269,0.004066802,0.002852865,0.002852514,0.003829876,0.003537469,0.003537576,0.00168468,0.001685078,0.001675511,0.00167511,0.003496991,0.003497062,0.002688091,0.002035201,0.002009638,0.001860806,0.001753819,0.000904568,0.0009047,0.000898884,0.000898727,0.00085652,0.000856687,0.000854807,0.000854591,0.000814885,0.00081478,0.000809767,0.000809908,0.000696398,0.000696489,0.000692823,0.000692716
-0.9431,0.228183929,0.093703214,0.093700374,0.093494208,0.093496972,0.048599296,0.031831492,0.031829414,0.048370555,0.025284647,0.021646361,0.010079149,0.01007865,0.010049343,0.010050127,0.00840153,0.008401833,0.008361661,0.008361507,0.005848819,0.005848465,0.005803034,0.005802752,0.004100207,0.003862171,0.003023576,0.003023954,0.004067191,0.002852413,0.002852198,0.00382998,0.003537912,0.003538019,0.001684296,0.001684579,0.001675026,0.001674752,0.003497528,0.003497541,0.002688358,0.002035247,0.002009723,0.001860705,0.001753733,0.000904597,0.000904714,0.000898895,0.000898773,0.000856567,0.000856678,0.000854824,0.000854619,0.000814866,0.000814811,0.00080978,0.000809913,0.000696321,0.000696386,0.000692733,0.000692642
-0.9497,0.22823694,0.09368542,0.093681633,0.09347696,0.093480305,0.048665445,0.031775174,0.031772436,0.048437529,0.025296793,0.021628114,0.010081869,0.01008102,0.010051975,0.010052633,0.008402141,0.00840222,0.008362284,0.00836179,0.005844589,0.005844179,0.005798972,0.005798569,0.004105094,0.003863297,0.003020404,0.003020864,0.004072054,0.002847475,0.00284719,0.003831084,0.0035447,0.003544773,0.001678664,0.001679,0.001669506,0.001669158,0.00350427,0.003504333,0.002692068,0.002036321,0.002010768,0.001859356,0.001752562,0.000904981,0.000905099,0.000899298,0.000899147,0.000856882,0.000857044,0.000855152,0.000854962,0.000815001,0.000814899,0.000809893,0.000810011,0.00069519,0.000695275,0.000691618,0.000691522
-0.9504,0.228243253,0.093684303,0.093681593,0.093474539,0.093476882,0.048674726,0.031768121,0.031766192,0.0484443,0.025298034,0.021625943,0.010082086,0.01008143,0.010052151,0.010052722,0.008402224,0.008402271,0.008362143,0.008361808,0.005844188,0.005843899,0.005798301,0.005798029,0.004105712,0.00386345,0.003020062,0.003020419,0.004072566,0.00284682,0.002846622,0.00383112,0.003545621,0.003545678,0.001678046,0.001678309,0.001668792,0.001668519,0.003504974,0.003505001,0.002692444,0.002036409,0.002010825,0.001859156,0.001752401,0.000905012,0.000905118,0.000899311,0.000899178,0.000856925,0.000857059,0.000855158,0.000854979,0.00081498,0.000814903,0.000809892,0.000810001,0.000695048,0.000695118,0.000691461,0.000691375
-0.9528,0.228263713,0.093677812,0.093673495,0.093467245,0.093471148,0.048698785,0.031747491,0.031744271,0.048469194,0.025302885,0.021619863,0.010083406,0.010082533,0.010053339,0.010054147,0.008402304,0.008402474,0.008362554,0.008362077,0.005842461,0.005841989,0.00579675,0.005796288,0.004107463,0.003863861,0.00301884,0.003019365,0.004074391,0.002845005,0.002844674,0.00383165,0.003547996,0.003548081,0.001675829,0.001676213,0.00166673,0.001666335,0.003507429,0.00350749,0.002694017,0.002036764,0.002011283,0.001858751,0.0017519,0.000905142,0.000905275,0.00089948,0.000899317,0.000857033,0.0008572,0.000855295,0.000855084,0.000815054,0.000814948,0.000809945,0.000810082,0.000694614,0.000694707,0.000691062,0.000690954
-0.9627,0.228344646,0.093652851,0.093647292,0.09343717,0.093442182,0.04880149,0.031662612,0.031658356,0.048566303,0.025320883,0.021591697,0.010087412,0.010086561,0.010056266,0.010058119,0.008403529,0.008404802,0.008363319,0.008362761,0.005836837,0.005835925,0.005790357,0.005789548,0.00411558,0.003865909,0.003014067,0.003014901,0.004081587,0.002837783,0.002837178,0.003833101,0.003558508,0.003559119,0.001667454,0.001668021,0.00165851,0.001657917,0.003517199,0.003517345,0.002699534,0.002038402,0.002013027,0.001856826,0.00174999,0.000905727,0.000905956,0.000900086,0.000899824,0.000857462,0.000857726,0.000855767,0.000855482,0.000815307,0.000815192,0.00081003,0.000810283,0.000692877,0.000693011,0.000689334,0.000689179
